#{"t_start": 1769183404.058898, "env_id": "FetchReachDense-v4"}
r,l,t
-1.187847,50,176.30441
-0.873174,50,176.535109
-0.768329,50,176.765556
-0.679269,50,176.99405
-0.74392,50,177.224216
-1.034381,50,177.463822
-0.704785,50,177.695371
-0.584912,50,177.928873
-0.72672,50,178.174901
-0.684591,50,178.412356
-1.017412,50,178.640694
-1.055789,50,178.865729
-0.599652,50,179.094728
-0.612961,50,179.319873
-0.760915,50,179.546718
-0.533053,50,179.770329
-0.634057,50,179.994244
-0.606916,50,180.222536
-0.771334,50,180.452474
-0.826531,50,180.681185
-0.551688,50,180.907257
-0.913549,50,181.134726
-0.859263,50,181.362949
-0.927087,50,181.594605
-0.600431,50,181.822179
-0.701692,50,182.054884
-1.061061,50,182.284616
-0.670085,50,182.517383
-0.913507,50,182.749978
-0.718705,50,182.980825
-0.779774,50,183.254141
-0.538952,50,183.506899
-0.560538,50,183.742479
-1.835502,50,183.972279
-1.960921,50,184.244338
-0.977882,50,184.479272
-2.16359,50,184.709657
-1.520374,50,184.963863
-0.596444,50,185.194886
-0.474416,50,185.424995
-0.778511,50,185.68356
-0.564513,50,185.913663
-1.060942,50,186.149995
-0.798049,50,186.375946
-0.678279,50,186.6063
-0.847315,50,186.830158
-0.576912,50,187.057589
-0.800513,50,187.295186
-0.774325,50,187.524453
-0.543434,50,187.748503
-0.544399,50,187.977106
-0.728407,50,188.204095
-1.077351,50,188.435293
-0.955221,50,188.660576
-0.55316,50,188.887951
-0.770203,50,189.113947
-0.52651,50,189.33832
-0.60228,50,189.56347
-0.606884,50,189.790237
-0.667023,50,190.018873
-0.422876,50,190.245209
-0.725582,50,190.472215
-0.526161,50,190.702161
-0.779646,50,190.928764
-0.824732,50,191.154064
-0.686971,50,191.378761
-1.175887,50,191.610403
-1.974282,50,191.83723
-0.989642,50,192.073998
-0.725762,50,192.324619
-0.59346,50,192.554187
-0.866693,50,192.787334
-0.765294,50,193.028793
-1.123152,50,193.264925
-0.73982,50,193.493239
-0.753509,50,193.724008
-0.803275,50,193.954146
-0.752201,50,194.187478
-0.770314,50,194.420465
-1.126826,50,194.654662
-0.581715,50,194.883811
-0.911529,50,195.118744
-0.830165,50,195.34918
-0.793826,50,195.57458
-1.749734,50,195.807042
-0.689092,50,196.032425
-0.602083,50,196.262746
-0.673538,50,196.535774
-0.767589,50,196.775332
-1.352967,50,197.001816
-0.699076,50,197.237629
-1.89867,50,197.46862
-1.401794,50,197.697052
-0.51685,50,197.922612
-0.695594,50,198.149255
-0.665404,50,198.386303
-0.870594,50,198.617809
-0.859877,50,198.842556
-0.686065,50,199.071575
-0.735402,50,199.317044
-1.872314,50,199.550237
-0.799478,50,199.779065
-0.646764,50,200.007552
-3.250835,50,200.240539
-6.242226,50,200.466668
-2.381785,50,200.694959
-3.277332,50,200.927555
-1.089034,50,201.151655
-0.753661,50,201.383471
-1.148497,50,201.612356
-0.816166,50,201.845856
-0.513711,50,202.081406
-0.937985,50,202.30697
-0.723669,50,202.545988
-0.834136,50,202.783537
-1.277618,50,203.011046
-0.904977,50,203.234685
-1.040852,50,203.458346
-0.860742,50,203.685941
-0.748175,50,203.913243
-0.404597,50,204.136236
-0.757487,50,204.360753
-0.839795,50,204.607316
-0.70704,50,204.8339
-0.642359,50,205.057891
-0.646491,50,205.300924
-1.15951,50,205.530158
-1.889335,50,205.762021
-1.216221,50,205.992951
-0.446686,50,206.221785
-1.388056,50,206.455174
-0.742915,50,206.679022
-0.897979,50,206.903127
-0.509667,50,207.12803
-0.543714,50,207.355883
-0.608028,50,207.580669
-0.6325,50,207.812023
-0.628586,50,208.037314
-0.769139,50,208.267721
-0.812859,50,208.492363
-0.683095,50,208.721108
-0.698788,50,208.954015
-0.659584,50,209.190405
-0.902939,50,209.423264
-0.630981,50,209.663597
-0.49569,50,209.894161
