#{"t_start": 1769174367.960927, "env_id": "FetchReachDense-v4"}
r,l,t
-0.837011,50,280.704054
-0.750555,50,281.013829
-0.679127,50,281.343096
-0.49998,50,281.655584
-1.132234,50,281.972726
-0.822181,50,282.283491
-0.819492,50,282.616758
-0.851175,50,282.938037
-0.894731,50,283.246412
-1.2165,50,283.556259
-1.334483,50,283.887688
-0.624469,50,284.200635
-0.974298,50,284.511401
-1.094324,50,284.8206
-1.120414,50,285.159849
-0.528759,50,285.485148
-1.853753,50,285.8059
-0.54126,50,286.114095
-0.643769,50,286.441614
-0.898391,50,286.755098
-0.918797,50,287.064467
-1.608196,50,287.372635
-0.875429,50,287.709979
-0.751445,50,288.1897
-1.372716,50,288.50198
-1.360422,50,288.817007
-0.827816,50,289.142205
-1.112874,50,289.458179
-0.888082,50,289.768168
-1.005434,50,290.076702
-0.894615,50,290.409157
-0.82981,50,290.722321
-1.176785,50,291.032736
-1.006282,50,291.341022
-1.60881,50,291.67501
-0.668606,50,291.98855
-0.685347,50,292.301961
-0.919411,50,292.613135
-1.341132,50,292.942973
-0.916449,50,293.27137
-0.969874,50,293.586214
-1.206484,50,293.899435
-0.613058,50,294.22702
-0.894925,50,294.539101
-0.969282,50,294.854826
-0.772557,50,295.167321
-0.771405,50,295.498788
-1.09526,50,295.819248
-0.846054,50,296.131653
-1.110352,50,296.44468
-0.625458,50,296.771709
-0.979997,50,297.089127
-0.740881,50,297.398261
-1.256163,50,297.71277
-0.682948,50,298.038668
-1.119857,50,298.35251
-0.920804,50,298.664991
-0.896654,50,298.972453
-0.597101,50,299.309486
-0.735354,50,299.622292
-1.304647,50,299.928763
-0.587441,50,300.240328
-0.566274,50,300.570764
-0.66319,50,300.885874
-2.05548,50,301.200232
-1.678118,50,301.513871
-0.931277,50,301.853278
-0.633316,50,302.165617
-1.125129,50,302.476701
-1.113961,50,302.786915
-0.698135,50,303.114944
-1.047222,50,303.429097
-1.428851,50,303.745349
-1.95602,50,304.059957
-0.734546,50,304.389086
-0.634036,50,304.714503
-0.68885,50,305.025509
-0.940598,50,305.343492
-0.512716,50,305.671554
-1.671299,50,305.9913
-0.710794,50,306.300865
